trap_id,year,week,zone,spp,total
FC-093,2024,29,SW,Pipiens,3
LV-004,2024,29,LV,Tarsalis,39
LV-004,2024,29,LV,Pipiens,2
LV-066,2024,29,LV,Tarsalis,12
LV-069,2024,29,LV,Tarsalis,14
LV-078,2024,29,LV,Tarsalis,53
LV-078,2024,29,LV,Pipiens,3
LV-079gr,2024,29,LV,Tarsalis,1
LV-079gr,2024,29,LV,Pipiens,49
LV-080,2024,29,LV,Pipiens,3
LV-080,2024,29,LV,Tarsalis,15
LV-088,2024,29,LV,Pipiens,2
LV-088,2024,29,LV,Tarsalis,41
LV-093,2024,29,LV,Tarsalis,18
LV-093,2024,29,LV,Pipiens,1
LV-095,2024,29,LV,NA,0
LV-116,2024,29,LV,Tarsalis,7
LV-117,2024,29,LV,NA,0
LV-074,2024,29,LV,Tarsalis,9
LV-074,2024,29,LV,Pipiens,8
LV-074gr,2024,29,LV,Pipiens,29
LV-077,2024,29,LV,Pipiens,1
LV-077,2024,29,LV,Tarsalis,14
LV-089,2024,29,LV,Tarsalis,32
LV-100,2024,29,LV,NA,0
LV-104,2024,29,LV,Tarsalis,28
LV-104,2024,29,LV,Pipiens,1
LV-110,2024,29,LV,Pipiens,1
LV-110,2024,29,LV,Tarsalis,11
LV-112,2024,29,LV,Pipiens,15
LV-112,2024,29,LV,Tarsalis,78
LV-113,2024,29,LV,Tarsalis,3
LV-118,2024,29,LV,Tarsalis,8
LV-118,2024,29,LV,Pipiens,5
LV-124,2024,29,LV,Tarsalis,23
LV-125,2024,29,LV,NA,0
LV-019,2024,29,LV,Tarsalis,5
LV-020,2024,29,LV,Tarsalis,42
LV-021,2024,29,LV,NA,0
LV-042,2024,29,LV,Tarsalis,15
LV-042,2024,29,LV,Pipiens,2
LV-067,2024,29,LV,Tarsalis,6
LV-087,2024,29,LV,Tarsalis,22
LV-087,2024,29,LV,Pipiens,9
LV-114,2024,29,LV,Tarsalis,42
LV-114,2024,29,LV,Pipiens,4
LV-120,2024,29,LV,Tarsalis,28
LV-010gr,2024,29,LV,Pipiens,30
LV-014,2024,29,LV,Tarsalis,3
LV-014,2024,29,LV,Pipiens,4
LV-097,2024,29,LV,Tarsalis,4
LV-098,2024,29,LV,Tarsalis,11
LV-098,2024,29,LV,Pipiens,4
LV-099,2024,29,LV,Tarsalis,2
LV-102,2024,29,LV,Tarsalis,8
LV-102,2024,29,LV,Pipiens,11
LV-105,2024,29,LV,Tarsalis,3
LV-121,2024,29,LV,Tarsalis,1
LV-122,2024,29,LV,NA,0
LC-010,2024,29,TT,Tarsalis,37
LC-022,2024,29,TT,Tarsalis,8
LC-048,2024,29,TT,Pipiens,1
LC-048,2024,29,TT,Tarsalis,20
LC-050,2024,29,TT,Tarsalis,11
LC-051,2024,29,TT,Tarsalis,8
LC-051,2024,29,TT,Pipiens,1
LC-052,2024,29,TT,Tarsalis,112
LC-057,2024,29,TT,Tarsalis,43
LC-001,2024,30,BE,Tarsalis,63
LC-001,2024,30,BE,Pipiens,11
LC-049,2024,30,BE,Tarsalis,98
LC-053,2024,30,BE,Pipiens,2
LC-053,2024,30,BE,Tarsalis,16
LC-054,2024,30,BE,Tarsalis,57
WC-055,2024,30,BE,Tarsalis,1
FC-006,2024,30,NE,Pipiens,1
FC-006,2024,30,NE,Tarsalis,2
FC-014,2024,30,NE,Tarsalis,4
FC-019,2024,30,NE,Tarsalis,6
FC-019,2024,30,NE,Pipiens,5
FC-034,2024,30,NE,Tarsalis,3
FC-036,2024,30,NW,Tarsalis,8
FC-036,2024,30,NW,Pipiens,23
FC-038,2024,30,NE,Pipiens,3
FC-038,2024,30,NE,Tarsalis,12
FC-040,2024,30,NE,Tarsalis,14
FC-040,2024,30,NE,Pipiens,8
FC-040gr,2024,30,NE,Pipiens,48
FC-040gr,2024,30,NE,Tarsalis,1
FC-066,2024,30,NE,Tarsalis,14
FC-066,2024,30,NE,Pipiens,7
FC-066gr,2024,30,NE,Tarsalis,1
FC-066gr,2024,30,NE,Pipiens,8
FC-067,2024,30,NE,Pipiens,2
FC-067,2024,30,NE,Tarsalis,3
FC-069,2024,30,NE,Tarsalis,4
FC-072,2024,30,NE,Tarsalis,10
FC-072,2024,30,NE,Pipiens,23
FC-091gr,2024,30,NE,Pipiens,9
FC-092gr,2024,30,NE,Pipiens,20
FC-004,2024,30,SE,Tarsalis,44
FC-004,2024,30,SE,Pipiens,33
FC-023,2024,30,SE,Tarsalis,7
FC-023,2024,30,SE,Pipiens,15
FC-027,2024,30,SE,Pipiens,26
FC-027,2024,30,SE,Tarsalis,5
FC-031,2024,30,SE,Pipiens,8
FC-031,2024,30,SE,Tarsalis,45
FC-039,2024,30,SE,Tarsalis,8
FC-046,2024,30,SE,Tarsalis,17
FC-046,2024,30,SE,Pipiens,7
FC-047,2024,30,SE,Tarsalis,41
FC-047,2024,30,SE,Pipiens,13
FC-050,2024,30,SE,Tarsalis,8
FC-050,2024,30,SE,Pipiens,10
FC-053,2024,30,SE,Tarsalis,12
FC-059,2024,30,SE,Pipiens,2
FC-059,2024,30,SE,Tarsalis,2
FC-064,2024,30,SE,Pipiens,7
FC-064,2024,30,SE,Tarsalis,11
FC-074,2024,30,SE,Tarsalis,17
FC-074,2024,30,SE,Pipiens,1
FC-075,2024,30,SE,Tarsalis,5
FC-075,2024,30,SE,Pipiens,5
FC-075gr,2024,30,SE,Pipiens,9
FC-088gr,2024,30,SE,Pipiens,105
FC-011,2024,30,NW,Tarsalis,1
FC-011,2024,30,NW,Pipiens,2
FC-015,2024,30,NW,Tarsalis,3
FC-015,2024,30,NW,Pipiens,2
FC-041,2024,30,NW,Pipiens,15
FC-041,2024,30,NW,Tarsalis,12
FC-049,2024,30,SW,Tarsalis,7
FC-049,2024,30,SW,Pipiens,25
FC-052,2024,30,NW,Pipiens,2
FC-052,2024,30,NW,Tarsalis,2
FC-058,2024,30,SW,Tarsalis,6
FC-058,2024,30,SW,Pipiens,8
FC-060,2024,30,NW,Tarsalis,8
FC-060,2024,30,NW,Pipiens,4
FC-061,2024,30,NW,Pipiens,82
FC-061,2024,30,NW,Tarsalis,18
FC-063,2024,30,NW,Pipiens,2
FC-063gr,2024,30,NW,Pipiens,28
FC-073,2024,30,NW,Tarsalis,8
FC-073,2024,30,NW,Pipiens,25
FC-090gr,2024,30,NW,Pipiens,89
FC-001,2024,30,SW,Tarsalis,4
FC-029,2024,30,SE,Pipiens,2
FC-029,2024,30,SE,Tarsalis,10
FC-029gr,2024,30,SE,Pipiens,14
FC-037,2024,30,SW,Tarsalis,2
FC-037,2024,30,SW,Pipiens,1
FC-054,2024,30,SE,Tarsalis,3
FC-057,2024,30,SW,Tarsalis,4
FC-062,2024,30,SW,Pipiens,7
FC-062,2024,30,SW,Tarsalis,6
FC-068,2024,30,SW,NA,0
FC-071,2024,30,SW,Pipiens,2
FC-089gr,2024,30,SW,Pipiens,38
FC-093,2024,30,SW,Tarsalis,2
FC-093,2024,30,SW,Pipiens,5
LV-004,2024,30,LV,Tarsalis,37
LV-004,2024,30,LV,Pipiens,12
LV-066,2024,30,LV,Tarsalis,12
LV-079gr,2024,30,LV,Tarsalis,1
LV-079gr,2024,30,LV,Pipiens,33
LV-080,2024,30,LV,Pipiens,8
LV-080,2024,30,LV,Tarsalis,19
LV-088,2024,30,LV,Tarsalis,18
LV-088,2024,30,LV,Pipiens,5
LV-093,2024,30,LV,Pipiens,4
LV-093,2024,30,LV,Tarsalis,9
LV-095,2024,30,LV,Pipiens,1
LV-095,2024,30,LV,Tarsalis,51
LV-116,2024,30,LV,Tarsalis,1
LV-116,2024,30,LV,Pipiens,2
LV-117,2024,30,LV,NA,0
LV-074,2024,30,LV,Tarsalis,26
LV-074,2024,30,LV,Pipiens,37
LV-074gr,2024,30,LV,Pipiens,29
LV-077,2024,30,LV,Tarsalis,4
LV-089,2024,30,LV,Pipiens,5
LV-089,2024,30,LV,Tarsalis,26
LV-100,2024,30,LV,Pipiens,3
LV-100,2024,30,LV,Tarsalis,1
LV-104,2024,30,LV,Pipiens,10
LV-104,2024,30,LV,Tarsalis,76
LV-110,2024,30,LV,Pipiens,2
LV-110,2024,30,LV,Tarsalis,16
LV-112,2024,30,LV,Pipiens,13
LV-112,2024,30,LV,Tarsalis,15
LV-113,2024,30,LV,NA,0
LV-118,2024,30,LV,Tarsalis,5
LV-124,2024,30,LV,Tarsalis,40
LV-124,2024,30,LV,Pipiens,9
LV-125,2024,30,LV,Tarsalis,26
LV-125,2024,30,LV,Pipiens,5
LV-019,2024,30,LV,Tarsalis,11
LV-019,2024,30,LV,Pipiens,1
LV-020,2024,30,LV,Pipiens,4
LV-020,2024,30,LV,Tarsalis,145
LV-021,2024,30,LV,Pipiens,3
LV-021,2024,30,LV,Tarsalis,10
LV-042,2024,30,LV,Pipiens,3
LV-042,2024,30,LV,Tarsalis,11
LV-087,2024,30,LV,Pipiens,5
LV-087,2024,30,LV,Tarsalis,36
LV-114,2024,30,LV,Pipiens,11
LV-114,2024,30,LV,Tarsalis,59
LV-120,2024,30,LV,Tarsalis,69
LV-010gr,2024,30,LV,Pipiens,16
LV-014,2024,30,LV,Pipiens,2
LV-014,2024,30,LV,Tarsalis,1
LV-097,2024,30,LV,NA,0
LV-098,2024,30,LV,Tarsalis,5
LV-098,2024,30,LV,Pipiens,6
LV-099,2024,30,LV,Tarsalis,1
LV-102,2024,30,LV,Tarsalis,11
LV-102,2024,30,LV,Pipiens,13
LV-105,2024,30,LV,Pipiens,1
LV-105,2024,30,LV,Tarsalis,9
LV-121,2024,30,LV,Tarsalis,17
LV-121,2024,30,LV,Pipiens,3
LV-122,2024,30,LV,Pipiens,5
LV-122,2024,30,LV,Tarsalis,10
LC-010,2024,30,TT,Tarsalis,8
LC-022,2024,30,TT,Tarsalis,1
LC-022,2024,30,TT,Pipiens,1
LC-048,2024,30,TT,Tarsalis,10
LC-050,2024,30,TT,Pipiens,7
LC-050,2024,30,TT,Tarsalis,4
LC-051,2024,30,TT,Tarsalis,15
LC-052,2024,30,TT,Pipiens,1
LC-052,2024,30,TT,Tarsalis,11
LC-057,2024,30,TT,Tarsalis,17
LC-001,2024,31,BE,Tarsalis,147
LC-001,2024,31,BE,Pipiens,8
LC-049,2024,31,BE,Tarsalis,67
LC-053,2024,31,BE,Tarsalis,42
LC-054,2024,31,BE,Pipiens,3
LC-054,2024,31,BE,Tarsalis,56
WC-055,2024,31,BE,Tarsalis,11
FC-006,2024,31,NE,Tarsalis,1
FC-014,2024,31,NE,Pipiens,13
FC-014,2024,31,NE,Tarsalis,42
FC-019,2024,31,NE,Tarsalis,26
FC-019,2024,31,NE,Pipiens,12
FC-034,2024,31,NE,Tarsalis,30
FC-036,2024,31,NW,Tarsalis,43
FC-036,2024,31,NW,Pipiens,29
FC-038,2024,31,NE,Tarsalis,22
FC-038,2024,31,NE,Pipiens,5
FC-040,2024,31,NE,Pipiens,2
FC-040,2024,31,NE,Tarsalis,10
FC-040gr,2024,31,NE,Tarsalis,1
FC-040gr,2024,31,NE,Pipiens,54
FC-066,2024,31,NE,Tarsalis,56
FC-066,2024,31,NE,Pipiens,16
FC-066gr,2024,31,NE,Pipiens,27
FC-067,2024,31,NE,Pipiens,2
FC-067,2024,31,NE,Tarsalis,5
FC-069,2024,31,NE,Tarsalis,3
FC-069,2024,31,NE,Pipiens,1
FC-072,2024,31,NE,Pipiens,10
FC-072,2024,31,NE,Tarsalis,38
FC-091gr,2024,31,NE,Pipiens,10
FC-092gr,2024,31,NE,Pipiens,21
FC-004,2024,31,SE,Tarsalis,43
FC-004,2024,31,SE,Pipiens,13
FC-023,2024,31,SE,Tarsalis,16
FC-023,2024,31,SE,Pipiens,5
FC-027,2024,31,SE,Tarsalis,3
FC-027,2024,31,SE,Pipiens,6
FC-031,2024,31,SE,Tarsalis,190
FC-031,2024,31,SE,Pipiens,7
FC-039,2024,31,SE,Tarsalis,21
FC-046,2024,31,SE,Pipiens,6
FC-046,2024,31,SE,Tarsalis,20
FC-047,2024,31,SE,Tarsalis,52
FC-047,2024,31,SE,Pipiens,4
FC-050,2024,31,SE,Pipiens,19
FC-050,2024,31,SE,Tarsalis,10
FC-053,2024,31,SE,Pipiens,1
FC-053,2024,31,SE,Tarsalis,37
FC-059,2024,31,SE,Pipiens,1
FC-059,2024,31,SE,Tarsalis,9
FC-064,2024,31,SE,Pipiens,5
FC-064,2024,31,SE,Tarsalis,34
FC-074,2024,31,SE,Tarsalis,91
FC-074,2024,31,SE,Pipiens,6
FC-075,2024,31,SE,Pipiens,12
FC-075,2024,31,SE,Tarsalis,15
FC-075gr,2024,31,SE,Pipiens,6
FC-075gr,2024,31,SE,Tarsalis,1
FC-088gr,2024,31,SE,Pipiens,47
FC-011,2024,31,NW,Tarsalis,10
FC-011,2024,31,NW,Pipiens,3
FC-015,2024,31,NW,Pipiens,2
FC-015,2024,31,NW,Tarsalis,8
FC-049,2024,31,SW,Pipiens,7
FC-049,2024,31,SW,Tarsalis,11
FC-052,2024,31,NW,Tarsalis,5
FC-052,2024,31,NW,Pipiens,1
FC-058,2024,31,SW,Tarsalis,6
FC-060,2024,31,NW,Tarsalis,5
FC-061,2024,31,NW,Tarsalis,37
FC-061,2024,31,NW,Pipiens,6
FC-063,2024,31,NW,Tarsalis,1
FC-063,2024,31,NW,Pipiens,1
FC-063gr,2024,31,NW,Tarsalis,1
FC-063gr,2024,31,NW,Pipiens,42
FC-073,2024,31,NW,Pipiens,6
FC-073,2024,31,NW,Tarsalis,8
FC-090gr,2024,31,NW,Pipiens,148
FC-001,2024,31,SW,Pipiens,2
FC-001,2024,31,SW,Tarsalis,9
FC-029,2024,31,SE,Tarsalis,10
FC-029,2024,31,SE,Pipiens,2
FC-029gr,2024,31,SE,Pipiens,50
FC-037,2024,31,SW,Tarsalis,32
FC-037,2024,31,SW,Pipiens,3
FC-054,2024,31,SE,Pipiens,1
FC-054,2024,31,SE,Tarsalis,9
FC-057,2024,31,SW,Tarsalis,1
FC-062,2024,31,SW,Tarsalis,3
FC-062,2024,31,SW,Pipiens,10
FC-068,2024,31,SW,Pipiens,1
FC-068,2024,31,SW,Tarsalis,5
FC-071,2024,31,SW,Tarsalis,2
FC-071,2024,31,SW,Pipiens,3
FC-089gr,2024,31,SW,Pipiens,44
FC-093,2024,31,SW,Tarsalis,10
FC-093,2024,31,SW,Pipiens,5
LV-004,2024,31,LV,Tarsalis,85
LV-004,2024,31,LV,Pipiens,4
LV-066,2024,31,LV,Tarsalis,11
LV-066,2024,31,LV,Pipiens,4
LV-069,2024,31,LV,Tarsalis,5
LV-078,2024,31,LV,Pipiens,2
LV-078,2024,31,LV,Tarsalis,35
LV-079gr,2024,31,LV,Pipiens,54
LV-080,2024,31,LV,Tarsalis,10
LV-080,2024,31,LV,Pipiens,2
LV-088,2024,31,LV,Tarsalis,79
LV-088,2024,31,LV,Pipiens,24
LV-093,2024,31,LV,NA,0
LV-095,2024,31,LV,Tarsalis,54
LV-095,2024,31,LV,Pipiens,2
LV-116,2024,31,LV,Pipiens,8
LV-116,2024,31,LV,Tarsalis,1
LV-117,2024,31,LV,Pipiens,10
LV-117,2024,31,LV,Tarsalis,56
LV-074,2024,31,LV,NA,0
LV-074gr,2024,31,LV,Pipiens,57
LV-077,2024,31,LV,Pipiens,1
LV-077,2024,31,LV,Tarsalis,34
LV-089,2024,31,LV,Tarsalis,6
LV-100,2024,31,LV,Tarsalis,3
LV-100,2024,31,LV,Pipiens,2
LV-104,2024,31,LV,Tarsalis,45
LV-104,2024,31,LV,Pipiens,7
LV-110,2024,31,LV,Pipiens,4
LV-110,2024,31,LV,Tarsalis,44
LV-112,2024,31,LV,Tarsalis,81
LV-112,2024,31,LV,Pipiens,41
LV-113,2024,31,LV,Tarsalis,19
LV-118,2024,31,LV,Pipiens,5
LV-118,2024,31,LV,Tarsalis,29
LV-124,2024,31,LV,Tarsalis,20
LV-124,2024,31,LV,Pipiens,2
LV-125,2024,31,LV,Pipiens,7
LV-125,2024,31,LV,Tarsalis,50
LV-019,2024,31,LV,Tarsalis,11
LV-020,2024,31,LV,Pipiens,1
LV-020,2024,31,LV,Tarsalis,109
LV-021,2024,31,LV,NA,0
LV-042,2024,31,LV,Pipiens,5
LV-042,2024,31,LV,Tarsalis,23
LV-067,2024,31,LV,Tarsalis,4
LV-087,2024,31,LV,Pipiens,1
LV-087,2024,31,LV,Tarsalis,31
LV-114,2024,31,LV,Pipiens,1
LV-114,2024,31,LV,Tarsalis,37
LV-120,2024,31,LV,Pipiens,1
LV-120,2024,31,LV,Tarsalis,33
LV-010gr,2024,31,LV,Pipiens,20
LV-014,2024,31,LV,Pipiens,4
LV-014,2024,31,LV,Tarsalis,5
LV-097,2024,31,LV,Tarsalis,15
LV-098,2024,31,LV,Pipiens,9
LV-098,2024,31,LV,Tarsalis,13
LV-102,2024,31,LV,Tarsalis,28
LV-102,2024,31,LV,Pipiens,39
LV-105,2024,31,LV,Tarsalis,1
LV-121,2024,31,LV,Tarsalis,18
LV-121,2024,31,LV,Pipiens,1
LV-122,2024,31,LV,Tarsalis,4
LV-122,2024,31,LV,Pipiens,6
LC-010,2024,31,TT,Tarsalis,8
LC-022,2024,31,TT,Pipiens,1
LC-022,2024,31,TT,Tarsalis,5
LC-048,2024,31,TT,Tarsalis,17
LC-050,2024,31,TT,Tarsalis,12
LC-050,2024,31,TT,Pipiens,4
LC-051,2024,31,TT,Tarsalis,5
LC-052,2024,31,TT,Tarsalis,8
LC-057,2024,31,TT,Tarsalis,36
LC-001,2024,32,BE,Pipiens,20
LC-001,2024,32,BE,Tarsalis,55
LC-049,2024,32,BE,Tarsalis,61
LC-053,2024,32,BE,Tarsalis,46
LC-054,2024,32,BE,Tarsalis,39
LC-054,2024,32,BE,Pipiens,7
WC-055,2024,32,BE,Tarsalis,4
FC-006,2024,32,NE,Pipiens,1
FC-006,2024,32,NE,Tarsalis,3
FC-014,2024,32,NE,Tarsalis,38
FC-014,2024,32,NE,Pipiens,7
FC-019,2024,32,NE,Pipiens,8
FC-019,2024,32,NE,Tarsalis,30
FC-034,2024,32,NE,Tarsalis,12
FC-036,2024,32,NW,Pipiens,61
FC-036,2024,32,NW,Tarsalis,58
FC-038,2024,32,NE,Pipiens,3
FC-038,2024,32,NE,Tarsalis,65
FC-040,2024,32,NE,Pipiens,20
FC-040,2024,32,NE,Tarsalis,27
FC-040gr,2024,32,NE,Pipiens,21
FC-040gr,2024,32,NE,Tarsalis,2
FC-066,2024,32,NE,Tarsalis,69
FC-066,2024,32,NE,Pipiens,35
FC-066gr,2024,32,NE,Pipiens,7
FC-067,2024,32,NE,Tarsalis,14
FC-069,2024,32,NE,Tarsalis,15
FC-072,2024,32,NE,Pipiens,8
FC-072,2024,32,NE,Tarsalis,6
FC-091gr,2024,32,NE,Pipiens,14
FC-092gr,2024,32,NE,Pipiens,18
FC-004,2024,32,SE,Tarsalis,6
FC-004,2024,32,SE,Pipiens,11
FC-023,2024,32,SE,Tarsalis,4
FC-023,2024,32,SE,Pipiens,9
FC-027,2024,32,SE,Tarsalis,2
FC-027,2024,32,SE,Pipiens,6
FC-031,2024,32,SE,Tarsalis,8
FC-031,2024,32,SE,Pipiens,3
FC-039,2024,32,SE,Tarsalis,18
FC-046,2024,32,SE,Pipiens,8
FC-046,2024,32,SE,Tarsalis,4
FC-047,2024,32,SE,Pipiens,9
FC-047,2024,32,SE,Tarsalis,46
FC-050,2024,32,SE,Tarsalis,7
FC-050,2024,32,SE,Pipiens,11
FC-053,2024,32,SE,Pipiens,2
FC-053,2024,32,SE,Tarsalis,35
FC-059,2024,32,SE,Tarsalis,3
FC-064,2024,32,SE,Tarsalis,2
FC-074,2024,32,SE,Tarsalis,19
FC-075,2024,32,SE,Tarsalis,50
FC-075,2024,32,SE,Pipiens,46
FC-075gr,2024,32,SE,Tarsalis,1
FC-075gr,2024,32,SE,Pipiens,18
FC-088gr,2024,32,SE,Pipiens,73
FC-088gr,2024,32,SE,Tarsalis,3
FC-011,2024,32,NW,Tarsalis,7
FC-011,2024,32,NW,Pipiens,11
FC-015,2024,32,NW,Tarsalis,4
FC-041,2024,32,NW,Tarsalis,2
FC-041,2024,32,NW,Pipiens,4
FC-049,2024,32,SW,NA,0
FC-052,2024,32,NW,Tarsalis,4
FC-058,2024,32,SW,Pipiens,1
FC-060,2024,32,NW,Pipiens,12
FC-060,2024,32,NW,Tarsalis,2
FC-061,2024,32,NW,Pipiens,16
FC-061,2024,32,NW,Tarsalis,34
FC-063,2024,32,NW,Tarsalis,5
FC-063,2024,32,NW,Pipiens,2
FC-063gr,2024,32,NW,Pipiens,14
FC-073,2024,32,NW,Pipiens,20
FC-073,2024,32,NW,Tarsalis,10
FC-090gr,2024,32,NW,Pipiens,37
FC-001,2024,32,SW,Pipiens,2
FC-001,2024,32,SW,Tarsalis,7
FC-029,2024,32,SE,Tarsalis,11
FC-029,2024,32,SE,Pipiens,18
FC-029gr,2024,32,SE,Pipiens,21
FC-037,2024,32,SW,Pipiens,9
FC-037,2024,32,SW,Tarsalis,14
FC-054,2024,32,SE,Tarsalis,8
FC-057,2024,32,SW,Tarsalis,5
FC-057,2024,32,SW,Pipiens,2
FC-062,2024,32,SW,Pipiens,4
FC-062,2024,32,SW,Tarsalis,9
FC-068,2024,32,SW,Tarsalis,6
FC-071,2024,32,SW,NA,0
FC-089gr,2024,32,SW,Pipiens,16
FC-093,2024,32,SW,Pipiens,10
FC-093,2024,32,SW,Tarsalis,12
LV-004,2024,32,LV,Tarsalis,63
LV-004,2024,32,LV,Pipiens,3
LV-066,2024,32,LV,Tarsalis,10
LV-069,2024,32,LV,Tarsalis,4
LV-078,2024,32,LV,Pipiens,6
LV-078,2024,32,LV,Tarsalis,40
LV-079gr,2024,32,LV,Pipiens,63
LV-080,2024,32,LV,Pipiens,1
LV-080,2024,32,LV,Tarsalis,20
LV-088,2024,32,LV,Pipiens,13
LV-088,2024,32,LV,Tarsalis,43
LV-093,2024,32,LV,Tarsalis,10
LV-093,2024,32,LV,Pipiens,3
LV-095,2024,32,LV,Tarsalis,19
LV-116,2024,32,LV,Tarsalis,3
LV-116,2024,32,LV,Pipiens,2
LV-117,2024,32,LV,Tarsalis,1
LV-074,2024,32,LV,Tarsalis,25
LV-074,2024,32,LV,Pipiens,21
LV-074gr,2024,32,LV,Pipiens,31
LV-077,2024,32,LV,Pipiens,2
LV-089,2024,32,LV,Pipiens,4
LV-089,2024,32,LV,Tarsalis,38
LV-100,2024,32,LV,Pipiens,1
LV-104,2024,32,LV,Pipiens,5
LV-104,2024,32,LV,Tarsalis,2
LV-110,2024,32,LV,Pipiens,4
LV-110,2024,32,LV,Tarsalis,19
LV-112,2024,32,LV,Tarsalis,4
LV-113,2024,32,LV,Tarsalis,12
LV-113,2024,32,LV,Pipiens,1
LV-118,2024,32,LV,Tarsalis,24
LV-118,2024,32,LV,Pipiens,12
LV-124,2024,32,LV,Pipiens,6
LV-124,2024,32,LV,Tarsalis,56
LV-125,2024,32,LV,Pipiens,12
LV-125,2024,32,LV,Tarsalis,69
LV-019,2024,32,LV,Pipiens,2
LV-019,2024,32,LV,Tarsalis,11
LV-020,2024,32,LV,Pipiens,3
LV-020,2024,32,LV,Tarsalis,221
LV-021,2024,32,LV,Pipiens,1
LV-021,2024,32,LV,Tarsalis,17
LV-042,2024,32,LV,Tarsalis,33
LV-042,2024,32,LV,Pipiens,9
LV-067,2024,32,LV,Tarsalis,7
LV-087,2024,32,LV,Tarsalis,34
LV-114,2024,32,LV,Tarsalis,97
LV-114,2024,32,LV,Pipiens,6
LV-120,2024,32,LV,Tarsalis,9
LV-010gr,2024,32,LV,Pipiens,41
LV-014,2024,32,LV,Pipiens,6
LV-014,2024,32,LV,Tarsalis,4
LV-097,2024,32,LV,Pipiens,3
LV-097,2024,32,LV,Tarsalis,26
LV-098,2024,32,LV,Tarsalis,7
LV-098,2024,32,LV,Pipiens,2
LV-099,2024,32,LV,NA,0
LV-102,2024,32,LV,Tarsalis,10
LV-102,2024,32,LV,Pipiens,13
LV-105,2024,32,LV,Tarsalis,1
LV-105,2024,32,LV,Pipiens,5
LV-121,2024,32,LV,NA,0
LV-122,2024,32,LV,Pipiens,13
LV-122,2024,32,LV,Tarsalis,8
LC-010,2024,32,TT,Tarsalis,7
LC-022,2024,32,TT,NA,0
LC-048,2024,32,TT,Tarsalis,35
LC-050,2024,32,TT,Tarsalis,14
LC-050,2024,32,TT,Pipiens,1
LC-051,2024,32,TT,Tarsalis,11
LC-052,2024,32,TT,Tarsalis,12
LC-057,2024,32,TT,Tarsalis,35
LC-001,2024,33,BE,Tarsalis,42
LC-001,2024,33,BE,Pipiens,19
LC-049,2024,33,BE,Tarsalis,29
LC-049,2024,33,BE,Pipiens,5
LC-053,2024,33,BE,Pipiens,2
LC-053,2024,33,BE,Tarsalis,56
LC-054,2024,33,BE,Tarsalis,46
LC-054,2024,33,BE,Pipiens,12
WC-055,2024,33,BE,Tarsalis,8
FC-006,2024,33,NE,NA,0
FC-014,2024,33,NE,Tarsalis,41
FC-014,2024,33,NE,Pipiens,4
FC-019,2024,33,NE,Pipiens,12
FC-019,2024,33,NE,Tarsalis,18
FC-034,2024,33,NE,Pipiens,1
FC-034,2024,33,NE,Tarsalis,9
FC-036,2024,33,NW,Pipiens,24
FC-036,2024,33,NW,Tarsalis,24
FC-038,2024,33,NE,Tarsalis,70
FC-038,2024,33,NE,Pipiens,3
FC-040,2024,33,NE,Pipiens,5
FC-040,2024,33,NE,Tarsalis,20
FC-040gr,2024,33,NE,Pipiens,40
FC-066,2024,33,NE,Pipiens,36
FC-066,2024,33,NE,Tarsalis,29
FC-066gr,2024,33,NE,Pipiens,37
FC-067,2024,33,NE,Pipiens,2
FC-067,2024,33,NE,Tarsalis,9
FC-069,2024,33,NE,Tarsalis,8
FC-072,2024,33,NE,Pipiens,22
FC-072,2024,33,NE,Tarsalis,28
FC-091gr,2024,33,NE,Pipiens,10
FC-092gr,2024,33,NE,Pipiens,40
FC-092gr,2024,33,NE,Tarsalis,2
FC-004,2024,33,SE,Tarsalis,18
FC-004,2024,33,SE,Pipiens,8
FC-023,2024,33,SE,NA,0
FC-027,2024,33,SE,Tarsalis,14
FC-027,2024,33,SE,Pipiens,10
FC-031,2024,33,SE,Tarsalis,29
FC-031,2024,33,SE,Pipiens,3
FC-039,2024,33,SE,Pipiens,1
FC-039,2024,33,SE,Tarsalis,11
FC-046,2024,33,SE,Pipiens,6
FC-046,2024,33,SE,Tarsalis,5
FC-047,2024,33,SE,Pipiens,1
FC-047,2024,33,SE,Tarsalis,3
FC-050,2024,33,SE,Pipiens,5
FC-050,2024,33,SE,Tarsalis,2
FC-053,2024,33,SE,Tarsalis,81
FC-053,2024,33,SE,Pipiens,6
FC-059,2024,33,SE,Tarsalis,3
FC-059,2024,33,SE,Pipiens,2
FC-064,2024,33,SE,Tarsalis,38
FC-064,2024,33,SE,Pipiens,1
FC-074,2024,33,SE,Tarsalis,12
FC-075,2024,33,SE,Tarsalis,38
FC-075,2024,33,SE,Pipiens,22
FC-075gr,2024,33,SE,Pipiens,13
FC-088gr,2024,33,SE,Pipiens,258
FC-088gr,2024,33,SE,Tarsalis,1
FC-011,2024,33,NW,Pipiens,4
FC-011,2024,33,NW,Tarsalis,3
FC-015,2024,33,NW,Tarsalis,1
FC-015,2024,33,NW,Pipiens,1
FC-041,2024,33,NW,Tarsalis,3
FC-049,2024,33,SW,Tarsalis,5
FC-049,2024,33,SW,Pipiens,3
FC-052,2024,33,NW,Tarsalis,2
FC-058,2024,33,SW,Pipiens,2
FC-058,2024,33,SW,Tarsalis,3
FC-060,2024,33,NW,Tarsalis,6
FC-060,2024,33,NW,Pipiens,6
